CRN,Course,Sec,Seats,Title,Days,Times,Instructor,Loc,Class Info
27085,KNES 26BX,50Z,Open,"Integrated Pilates Mat ExerciseView FootnoteKNES-26BX.50Z: Fully ONLINE. This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning.",·······,TBA-TBA,Danielle Altman,ONLINE,OL 
28021,KNES 26BX,51Z,Open,Integrated Pilates Mat Exercise,·······,TBA-TBA,Danielle Altman,ONLINE,OLLQ 
23522,KNES 39AX,01Z,Open,"Volleyball Level 1View FootnoteKNES-39AX-01Z: This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Dawnis Guevara,ONLINE,OL 
24674,KNES 39BX,01Z,Open,"Volleyball Level 2View FootnoteKNES-39BX-01Z: This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Dawnis Guevara,ONLINE,OL 
23986,KNES 45,62Z,WL,"Introduction to KinesiologyView FootnoteKNES-045.-62Z: This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Cheryl Owiesny,ONLINE,OL 
25352,KNES 45,66Z,WL,"Introduction to KinesiologyView FootnoteFully ONLINE. This class does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Cheryl Owiesny,ONLINE,OLLQ 
26811,KNES 47,63Z,WL,"Introduction to Women in SportsView FootnoteFully ONLINE. This class does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Dawnis Guevara,ONLINE,OL 
25874,KNES 48,50Z,WL,"Introduction to CoachingView FootnoteKNES-048.-50Z: This class runs from 2020-11-02 to 2020-12-11. This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Jason Damjanovic,ONLINE,OLLQ 
27307,KNES 48,51Z,Open,Introduction to CoachingView FootnoteKNES-048.51Z: Fully ONLINE. Class is geared towards students who are interested in coaching football as a career. 6-week class. To register for this class please,·······,TBA-TBA,Joe D'Agostino,ONLINE,OL 
25839,KNES 50A,63Z,WL,"Orientation to Lifetime FitnessView FootnoteKNES-050A-64Z: This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Jason Damjanovic,ONLINE,OLLQ 
22480,KORE 1,40Z,Open,"Elementary Korean (First Quarter)View FootnoteKORE-001.-40Z: Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning.",·T·R···,06:30 PM-08:45 PM,Soo Choi,ONLINE,OL 
02699,KORE 1,41Z,Open,"Elementary Korean (First Quarter)View FootnoteKORE-001.-41Z: Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning.",M·W····,04:00 PM-06:15 PM,Soo Choi,ONLINE,OL 
26995,KORE 2,40Z,Open,"Elementary Korean (Second Quarter)View FootnoteKORE-002.-40Z: Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning.",M·W····,06:30 PM-08:45 PM,Young Sook Kim,ONLINE,OL 
20993,LIB 1,62Z,Open,"Library Research SkillsView FootnoteLIB-001.-62Z: Online Course. Students must have access to a computer, the Web and an individual e-mail address. Exclusively using a tablet or phone may prevent you from successfully completing a course. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382
",·······,TBA-TBA,Alex Swanner,ONLINE,OL 
22532,LIB 1,65Z,WL,"Library Research SkillsView FootnoteLIB-001.-65Z:  This class runs from 2020-11-02 to 2020-12-11. This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Alex Swanner,ONLINE,OLLQ 
20997,LIB 53,62Z,Open,"Advanced Internet SearchingView FootnoteLIB-053.-62Z: Online Course. Students must have access to a computer, the Web and an individual email address. Exclusively using a tablet or phone may prevent you from successfully completing a course. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382
",·······,TBA-TBA,Alex Swanner,ONLINE,OL 
01359,LING 1,50Z,Open,"Introduction to LinguisticsView FootnoteLING 1.50Z: Fully ONLINE. This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Jasmina Topalovic,ONLINE,OL Download Syllabus for LING 1 50Z 
27723,LRNA 96,01Z,Open,"Introduction to Individual and Group Peer TutoringView FootnoteLRNA-096.01Z: Late start on third week of the quarter, meets six times. Fully ONLINE. This is an online class with SOME scheduled meetings as noted in the class listing. The rest of the class can be completed independently each week on the student's own time. Students must have access to a computer, the internet and an individual email address. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning.",····F··,10:30 AM-12:20 PM,Diana Alves de Lima,ONLINE,OLLQ 
TBA,·······,TBA-TBA,,,,,,,
02744,LRNA 97,01Z,Open,"Introduction to Peer Tutoring in Writing and ReadingView FootnoteLRNA-097.-01Z: Fully ONLINE. This course is restricted to students who have been
selected to work as a De Anza tutor. See http://deanza.edu/studentsuccess/tutorinfo/apply.html or e-mail alvesdelimadiana@fhda.edu for info.This is an online class with SOME scheduled meetings as noted in the class listing. The rest of the class can be completed independently each week on the student's own time. Students must have access to a computer, the internet and an individual email address. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",···R···,04:00 PM-05:50 PM,Diana Alves de Lima,ONLINE,OL 
TBA,·······,TBA-TBA,,,,,,,
27724,LRNA 98,01Z,Open,"Tutor Training for Math/Science TutorsView FootnoteLRNA-098.01Z: Fully ONLINE. This course is restricted to students who have been selected to work as a De Anza tutor. See http://deanza.edu/studentsuccess/tutorinfo/apply.html or e-mail alvesdelimadiana@fhda.edu for info. This is a late-start, 5-week class with required weekly Zoom meetings, as noted in the class listing. 
Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. This class uses the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning 
",····F··,01:30 PM-03:40 PM,Diana Alves de Lima,ONLINE,OLLQ 
24835,LS 207,01Z,Open,"Introductory Writing and Grammar SkillsView FootnoteEDAC-207.01Z: This class meets on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. Most De Anza classes will use the Canvas course management system. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive informtion and tips can be found at deanza.edu/online-ed/students/remotelearning.",M·W····,11:30 AM-01:20 PM,Cathy Patel,ONLINE,OL 
26663,MAND 1,01Z,Open,"Elementary Mandarin (First Quarter)View FootnoteMAND-001.-01Z: Fully ONLINE. This is an online class with SOME scheduled meetings as noted in the class listing. The rest of the class can be completed independently each week on the student's own time. Students must have access to a computer, the internet and an individual email address. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning.",MTWR···,01:00 PM-01:50 PM,Hua-Fu Liu,ONLINE,OL 
CLAS,·······,TBA-TBA,,,,,,,
01458,MAND 1,41Z,WL,"Elementary Mandarin (First Quarter)View FootnoteMAND-001.-41Z: Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning.",M·W····,06:30 PM-08:45 PM,Hua-Fu Liu,ONLINE,OL 
27607,MAND 3,01Z,Open,"Elementary Mandarin (Third Quarter)View FootnoteMAND D003.01Z: Fully ONLINE. This is an online class with SOME scheduled meetings as noted in the class listing. The rest of the class can be completed independently each week on the student's own time. Students must have access to a computer, the internet and an individual email address. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning.",·T·····,06:30 PM-08:45 PM,April Phung,ONLINE,OL 
CLAS,·······,TBA-TBA,,,,,,,
20547,MAND 4,40Z,WL,"Intermediate Mandarin (First Quarter)View FootnoteMAND-004.-40Z: Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning.",·T·R···,06:30 PM-08:45 PM,Hua-Fu Liu,ONLINE,OL 
26417,MAND 51,01Z,WL,"Introduction to Translation and InterpretingView FootnoteMAND-051.-01Z: Fully ONLINE. This class is belonged to Translation and Interpretation Certificate. All participants must be fluent in Mandarin and English and have a speaking proficiency equivalent to that of an educated native speaker. This is an online class with SOME scheduled meetings as noted in the class listing. The rest of the class can be completed independently each week on the student's own time. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning.",··W····,06:30 PM-08:45 PM,Yang Shao,ONLINE,OL 
CLAS,·······,TBA-TBA,,,,,,,
26983,MAND 53,01Z,Open,"Mandarin/English Linguistics AnalysisView FootnoteMAND-053.-01Z: Fully ONLINE. This is an online class with SOME scheduled meetings as noted in the class listing. The rest of the class can be completed independently each week on the student's own time. Students must have access to a computer, the internet and an individual email address. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning.",·T·····,06:30 PM-08:45 PM,Diana Li,ONLINE,OL 
TBA,·······,TBA-TBA,,,,,,,
27469,MATH 1A,01Z,Open,"CalculusView FootnoteMATH-1A.-01Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This is an online class with SOME scheduled meetings as noted in the class listing. The rest of the class can be completed independently each week on the student's own time. Students must have access to a computer, the internet and an individual email address. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",MTWR···,08:30 AM-09:20 AM,Victor Legge,ONLINE,OL 
TBA,·······,TBA-TBA,,,,,,,
27476,MATH 1A,15Z,Open,"CalculusView FootnoteMATH 1A.15Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This is an online class with SOME scheduled meetings as noted in the class listing. The rest of the class can be completed independently each week on the student's own time. Students must have access to a computer, the internet and an individual email address. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .

",MTWR···,11:30 AM-12:20 PM,Victor Legge,ONLINE,OL 
TBA,·······,TBA-TBA,,,,,,,
27482,MATH 1A,29Z,WL,"CalculusView FootnoteMATH 1A.29Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",M·W····,04:00 PM-06:15 PM,Charles De Vogelaere,ONLINE,OL 
27484,MATH 1A,33Z,Open,"CalculusView FootnoteMATH 1A.33Z:TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",M·W····,06:30 PM-08:45 PM,Millia Ison,ONLINE,OL 
27486,MATH 1A,61Z,Open,"CalculusView FootnoteMATH 1A.61Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Nahrin Rashid,ONLINE,OL 
27487,MATH 1A,62Z,Open,"CalculusView FootnoteMATH 1A.62Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Millia Ison,ONLINE,OL 
27488,MATH 1A,63Z,WL,"CalculusView FootnoteMATH 1A.63Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,John Jimenez,ONLINE,OL 
27497,MATH 1B,15Z,Open,"CalculusView FootnoteMATH 1B.15Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",M·W····,04:00 PM-06:15 PM,Millia Ison,ONLINE,OL 
27499,MATH 1B,19Z,Open,"CalculusView FootnoteMATH 1B.19Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",M·W····,06:30 PM-08:45 PM,Salvador Guerrero,ONLINE,OL 
27501,MATH 1B,61Z,Open,"CalculusView FootnoteMATH 1B.61Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Loraine Moen,ONLINE,OL 
28012,MATH 1BH,19Z,Open,"Calculus - HONORSView FootnoteMATH 1B.19Z: Honors class, need permission from instructor to add, please attend class on first week of the quarter and obtain and Add Code. TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",M·W····,06:30 PM-08:45 PM,Salvador Guerrero,ONLINE,OL 
27507,MATH 1C,15Z,Open,"CalculusView FootnoteMATH 1C.15Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·T·R···,04:00 PM-06:15 PM,Misako Van Der Poel,ONLINE,OL 
27508,MATH 1C,17Z,WL,"CalculusView FootnoteMATH 1C.17Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·T·R···,06:30 PM-08:45 PM,Ducq Nguyen,ONLINE,OL 
27946,MATH 1C,51Z,Open,"CalculusView FootnoteMATH 1C.51Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Bijan Sadeghi-Hassanvand,ONLINE,OL 
27513,MATH 1D,21Z,WL,"CalculusView FootnoteMATH 1D.21Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·T·R···,04:00 PM-06:15 PM,Paul Du,ONLINE,OL 
27514,MATH 1D,23Z,WL,"CalculusView FootnoteMATH 1D.23Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·T·R···,06:30 PM-08:45 PM,Paul Du,ONLINE,OL 
27947,MATH 1D,51Z,WL,"CalculusView FootnoteMATH 1D.51Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This is an online class that does not have scheduled meetings. Students can log in anytime to do the required weekly course work. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Ducq Nguyen,ONLINE,OL 
27516,MATH 2A,13Z,Open,"Differential EquationsView FootnoteMATH 2A.13Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·T·R···,04:00 PM-06:15 PM,Hassan Bourgoub,ONLINE,OL 
27518,MATH 2B,13Z,Open,"Linear AlgebraView FootnoteMATH 2B.13Z: TI-83 Plus or TI-84 Plus calculator is recommended and may be required for this course. Fully ONLINE. This class meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382 . The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",M·W····,04:00 PM-06:15 PM,Misako Van Der Poel,ONLINE,OL 
